"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000185303.18",216953.159715745,-1.93292457925281,0.530715246984163,-3.64211239499302,0.000270409953690168,0.0074131741904117,"SFTPA2"
"ENSG00000122852.16",191825.451945076,-1.6206356327917,0.366758558637798,-4.41880794496251,9.92467917470109e-06,0.000677772881972295,"SFTPA1"
"ENSG00000293431.1",47.0242432146999,1.85394325915962,0.646851619243712,2.86610283410471,0.00415559232775773,0.0490253067109146,"MBL1P"
"ENSG00000189129.15",372.990294234028,-1.28446029306122,0.389959412574298,-3.29383072095098,0.000988319991747679,0.0186142078592824,"PLAC9"
"ENSG00000279359.1",12.7318587325335,4.26793822301233,1.42707893290405,2.99068126128612,0.00278355872237398,0.0377674138805302,NA
"ENSG00000148604.15",8.92665236589337,-4.6576759656068,1.5194371198524,-3.06539566840335,0.00217382205560441,0.0318318576183146,"RGR"
"ENSG00000182771.19",92.6856830932853,-1.72621310845694,0.567294124035348,-3.04288910341222,0.00234318666949167,0.0336462836784454,"GRID1"
"ENSG00000227896.2",16.2330596058936,2.78919618735966,0.921827743594175,3.02572384780337,0.00248038727158318,0.035176122579572,"WAPL-DT"
"ENSG00000173267.15",177.747832208973,-1.68784532888989,0.307888260454415,-5.4820061226069,4.20529675483257e-08,8.85272837948515e-06,"SNCG"
"ENSG00000151303.13",76.1067054585517,-1.88217899994382,0.39930407622752,-4.71364834971375,2.4332042993395e-06,0.000242749155881061,"AGAP11"
"ENSG00000198682.14",2843.31543891232,-1.04324472887043,0.343339376507731,-3.03852339769989,0.00237740642333509,0.0340311714222376,"PAPSS2"
"ENSG00000152766.7",225.353868091418,3.31631962065731,0.500502526521005,6.62597978018026,3.44952391131822e-11,2.23932443067888e-08,"ANKRD22"
"ENSG00000119922.11",384.762951304035,-1.42476509177123,0.444150855357239,-3.20784047713982,0.00133735655911948,0.0230382759801469,"IFIT2"
"ENSG00000119917.15",836.328940764123,-1.73648287764316,0.410200847297558,-4.23325034329712,2.30337856465222e-05,0.00123201222714475,"IFIT3"
"ENSG00000185745.10",619.178096072217,-1.49211129114359,0.387878216448655,-3.84685508973694,0.0001196436840819,0.00414079030911505,"IFIT1"
"ENSG00000165841.12",14.1258710571022,3.77266122090996,1.20159783338818,3.13970374786053,0.00169118764823157,0.0271560474291963,"CYP2C19"
"ENSG00000119986.8",496.273431176138,-1.22637313593961,0.318091248600926,-3.85541300282111,0.00011553441253518,0.00405359729362728,"AVPI1"
"ENSG00000155265.13",204.332185186065,1.94899776515884,0.451942359625583,4.31249190001465,1.61424798102813e-05,0.000971983105368044,"GOLGA7B"
"ENSG00000224934.7",82.5883203803911,2.35780265611505,0.512936559846731,4.59667499002133,4.29286451236261e-06,0.000353061179572303,"GOT1-DT"
"ENSG00000107593.17",69.7011369494726,-2.15032408490878,0.532810227056766,-4.03581608556415,5.44128287485324e-05,0.00230361027391849,"PKD2L1"
"ENSG00000138172.12",269.24481893125,-1.19555539593633,0.394632469874893,-3.02954137634784,0.00244925351958955,0.034863877953165,"CALHM2"
"ENSG00000148841.18",1616.42580077058,-1.36233852560817,0.463336943258247,-2.94027606783959,0.00327919935435164,0.0418956060049848,"ITPRIP"
"ENSG00000148702.16",127.700616886872,4.00429079499789,0.664120847892572,6.02946106526327,1.64507341591392e-09,5.89810228149388e-07,"HABP2"
"ENSG00000198873.13",2188.4241737493,-1.93041910499613,0.451722609150545,-4.27346133643,1.92461670273209e-05,0.00107889291587418,"GRK5"
"ENSG00000310027.1",11.5806304724645,3.70966678218132,1.12926301307011,3.28503345920797,0.00101970261572427,0.0189938091256312,NA
"ENSG00000166033.14",961.1920537545,-1.0148240293593,0.243382897431972,-4.16966039958888,3.0505385675814e-05,0.00153167741732435,"HTRA1"
"ENSG00000233122.2",18.7381398322998,2.62573774071661,0.882236828455687,2.97622776110224,0.00291818045968079,0.0390213105057315,"CTAGE7P"
"ENSG00000151651.17",508.723377448915,1.21865816028947,0.407533854878619,2.99032373801788,0.00278681914404983,0.0377674138805302,"ADAM8"
"ENSG00000185101.14",1113.65221153928,1.45552104490115,0.424750731972848,3.42676524214724,0.000610816890479041,0.0131975559029492,"ANO9"
"ENSG00000177685.18",1238.5215225374,1.6241090791698,0.295597163546845,5.49433242079274,3.92191135712986e-08,8.48982811327374e-06,"CRACR2B"
"ENSG00000254872.4",27.3107728361361,2.8800756742576,0.98808368173607,2.9148094715999,0.00355905748403478,0.0445268347403369,"LINC02688"
"ENSG00000215182.8",8.38436472496184,4.61044711463574,1.31402881251589,3.50863471997118,0.000450413053224254,0.0106185597979442,"MUC5AC"
"ENSG00000235027.1",15.8811587096415,3.12872155184397,0.867438420109718,3.60685148283867,0.000309934936430028,0.00825030980431952,"PRADX"
"ENSG00000293274.1",8.22240778608112,4.62760321284514,1.47870786604492,3.12949117206127,0.00175109334133172,0.0278066351627665,NA
"ENSG00000290075.2",556.929892901339,4.16083909263961,0.69186841408406,6.01391681993172,1.81093458070796e-09,6.39287767521921e-07,NA
"ENSG00000290098.2",40.7004309996778,3.47825591047698,0.778577509129422,4.46744976536278,7.91575914095228e-06,0.0005726218967303,"LOC105376520"
"ENSG00000269821.2",186.602167882214,1.91796795794414,0.526180977944001,3.64507277598367,0.000267316145000494,0.00738003434035319,"KCNQ1OT1"
"ENSG00000110628.17",311.21098007475,1.86835294265718,0.382757286507539,4.88129947754863,1.05389051790303e-06,0.000130867164990666,"SLC67A1"
"ENSG00000132109.11",559.389106994178,-1.02528210846593,0.271335817751871,-3.77864639088499,0.000157683146143506,0.00502527426584568,"TRIM21"
"ENSG00000291144.2",33.691310420445,2.31934045706316,0.767765417153226,3.02089727571081,0.00252026846841478,0.0355484878504934,NA
"ENSG00000244734.5",3787.74986779393,-3.33047138461262,0.746148170897864,-4.46355230034935,8.06119102140099e-06,0.000578037778678335,"HBB"
"ENSG00000179532.13",889.876566789621,1.04675409902854,0.244575551033788,4.27988036663539,1.86993801252873e-05,0.00106735317501204,"DNHD1"
"ENSG00000183801.9",457.027735878938,-2.13413954976545,0.499156995019181,-4.27548761423936,1.90719404434294e-05,0.00107889291587418,"OLFML1"
"ENSG00000166405.16",707.632458098682,1.78941444476551,0.324427170628837,5.51561215201885,3.47568010073056e-08,7.66855342224648e-06,"RIC3"
"ENSG00000246820.3",6.02819306967323,6.05867369574544,2.04203195178916,2.96698280868575,0.00300737773962296,0.0398394162289565,"RIC3-DT"
"ENSG00000175352.12",90.2993445843489,2.49676600181737,0.706559155777025,3.5336970463168,0.000409790500128815,0.00996086103385146,"NRIP3"
"ENSG00000175356.15",640.85963099109,2.02634467744579,0.458095008073799,4.423415758155,9.71525243371314e-06,0.00066744365971252,"SCUBE2"
"ENSG00000268403.4",29.1116819761796,2.94277309588733,0.743901070369515,3.95586619390879,7.62578372462834e-05,0.0029657836160224,"ZNF143-AS1"
"ENSG00000050165.20",2847.95959926471,-1.43373778654173,0.467596867575852,-3.06618347119092,0.00216810231297012,0.0317886745517012,"DKK3"
"ENSG00000110680.14",18.5935500868072,-4.38865732079845,1.35244745809064,-3.24497435707726,0.00117461200589703,0.0209422277290701,"CALCA"
"ENSG00000110786.19",103.983393741245,-2.50660807832706,0.868604875161451,-2.88578633393134,0.00390437123786126,0.0471524749599813,"PTPN5"
"ENSG00000187398.12",17.2937999941869,2.80490163051379,0.833487476293546,3.36525947934691,0.000764717064941285,0.0154584085920338,"LUZP2"
"ENSG00000176971.4",1010.90124611515,-2.0505485849983,0.689234911265996,-2.97510841584014,0.00292885015998249,0.0390985643142663,"FIBIN"
"ENSG00000176697.21",95.8559545127927,-2.5532445862159,0.536831771018512,-4.75613539297743,1.9733414821317e-06,0.000209630989115713,"BDNF"
"ENSG00000182255.8",48.7744503357952,-3.06475437083443,0.900095704554951,-3.40492056047505,0.00066183303539829,0.0139967012260361,"KCNA4"
"ENSG00000184937.17",6.77133421638149,-6.19420040408289,1.51372711816687,-4.09201918215226,4.27633267882935e-05,0.00192401430683173,"WT1"
"ENSG00000135374.12",334.778218968241,4.89429553295472,0.61363065918489,7.9759631623622,1.51197037356238e-15,3.15397019925112e-12,"ELF5"
"ENSG00000135373.14",1511.31813697484,1.94570728557697,0.379889101551038,5.12177705976007,3.02669611576889e-07,4.68104523079561e-05,"EHF"
"ENSG00000135362.15",304.474465360052,-1.79808974004793,0.492778347072211,-3.64888139004297,0.000263384665581001,0.00730788940317006,"PRR5L"
"ENSG00000165905.19",205.041530111815,1.34573879796739,0.39019618967895,3.44887734315052,0.000562922340884734,0.0124080845667062,"LARGE2"
"ENSG00000180720.9",19.480233083004,-4.21269173539923,0.889985361479108,-4.73343935500013,2.20746940412178e-06,0.000229197253153748,"CHRM4"
"ENSG00000186907.8",52.6177724331246,1.77380304831079,0.506449663620561,3.50242714276881,0.000461039853850356,0.0107711645082808,"RTN4RL2"
"ENSG00000149131.18",11668.2228914812,-2.03065509149472,0.395458048392466,-5.13494440118064,2.82227446034851e-07,4.4054360385821e-05,"SERPING1"
"ENSG00000166793.13",81.5870241586048,-1.6031893965812,0.475280982053996,-3.37314022044977,0.000743160964771612,0.0152255102657584,"YPEL4"
"ENSG00000234964.4",139.604830754426,-1.13358701650018,0.347963616294975,-3.25777455864587,0.00112289574512774,0.020288162021812,NA
"ENSG00000156738.19",538.279180785953,4.80253778902626,0.588372350287889,8.16241243606432,3.28398636677893e-16,7.53543511721093e-13,"MS4A1"
"ENSG00000279878.1",11.0142336908648,3.9648798652778,1.17100974873611,3.38586409682511,0.000709545135682235,0.0147208161694074,NA
"ENSG00000134780.11",204.570513251533,-1.34568071840675,0.379854589024705,-3.54262066929836,0.000396172123266999,0.00976430240653552,"DAGLA"
"ENSG00000124920.15",1904.96785082846,-1.97405871398767,0.347624646786197,-5.67870757219867,1.35716269704617e-08,3.66370061722604e-06,"MYRF"
"ENSG00000221968.10",1165.61256389297,-1.08184693287309,0.345380877490434,-3.13233014153499,0.00173424744245646,0.0276637795341402,"FADS3"
"ENSG00000124942.14",41591.1670094666,-1.42689793033797,0.452673937494609,-3.1521539283559,0.0016207081135166,0.0263750130303205,"AHNAK"
"ENSG00000168539.5",29.202617749877,-1.92267110094672,0.653659173880925,-2.9413969508473,0.00326735535430935,0.0417908227201685,"CHRM1"
"ENSG00000110047.19",1807.93474711238,-1.00543087870169,0.298570570818529,-3.36748151683306,0.000758581111671274,0.0154175395822932,"EHD1"
"ENSG00000168062.10",146.2797534013,-1.85436759497375,0.471927471946165,-3.92934869276965,8.51762520127495e-05,0.00320402340767959,"BATF2"
"ENSG00000293475.2",23.3924672635855,2.03045723214034,0.684645648909871,2.9657053037193,0.00301989708223828,0.0399392267717808,"SLC22A20P"
"ENSG00000245532.13",32068.6560427992,1.23709864607068,0.369326370433052,3.34960821947298,0.000809259358750547,0.0161191538592796,"NEAT1"
"ENSG00000174807.4",236.40680841112,-1.14362196163021,0.365780143575704,-3.12652827583987,0.00176883493781213,0.0279581127298203,"CD248"
"ENSG00000173898.17",357.424970806606,1.73402781047074,0.57252485728502,3.02873803365273,0.00245577529461732,0.034913395235619,"SPTBN2"
"ENSG00000132744.9",12.716532985822,2.81104290326119,0.952977581965954,2.94974714668746,0.00318034093246985,0.0409801914213015,"ACY3"
"ENSG00000132746.16",26.4916551196556,3.193208531977,1.01092721442289,3.15869281825587,0.00158478435184306,0.0260303949444459,"ALDH3B2"
"ENSG00000006534.18",2558.68765741163,-1.11280064702737,0.328708735880301,-3.38536985957257,0.000710824065006522,0.0147340279996745,"ALDH3B1"
"ENSG00000172935.11",78.7676560016942,-1.57258689588216,0.499641080056303,-3.14743314481857,0.0016471076733819,0.0266722178358653,"MRGPRF"
"ENSG00000131620.19",609.144426802016,-2.23930406483308,0.511491189463707,-4.37799147074452,1.19778036739734e-05,0.000780803076997144,"ANO1"
"ENSG00000306764.1",22.3590969356451,4.74503743050462,1.33006098519333,3.56753373215808,0.000360357001167876,0.00917730493762273,NA
"ENSG00000175538.12",85.2942606515781,-1.17811521122801,0.371797812599428,-3.16869860796438,0.00153123090720622,0.0254403063287741,"KCNE3"
"ENSG00000166439.7",224.363622572933,1.41345869342114,0.321911469852527,4.39083047916456,1.12918551177038e-05,0.000744548584858712,"RNF169"
"ENSG00000137486.18",2504.13106085274,-1.26106034949446,0.306381985514996,-4.11597420577697,3.85547425145909e-05,0.00178362322931412,"ARRB1"
"ENSG00000198488.11",26.2437599901774,4.94303052150901,1.30484454387907,3.7882141169202,0.000151734057553004,0.00488542305381438,"B3GNT6"
"ENSG00000247137.10",55.8143618706777,1.55423765761178,0.492184154524292,3.15783765756131,0.00158944045405284,0.026050929041926,"ANKRD42-DT"
"ENSG00000174804.4",2000.8729821171,-1.20390878418311,0.372549091243397,-3.23154400985121,0.00123123362159225,0.0216988376966635,"FZD4"
"ENSG00000137672.14",402.68172771234,-1.16023705161538,0.309257895490953,-3.75168126192374,0.000175652689205966,0.0054614181660164,"TRPC6"
"ENSG00000137673.10",936.886401542958,3.02387696285709,0.475483988952789,6.35957683773309,2.02310309965587e-10,1.03160274943786e-07,"MMP7"
"ENSG00000204403.11",43.354566970831,-2.25511242378577,0.478989784091629,-4.70805954256923,2.5008605811696e-06,0.000247348046963438,"CASP12"
"ENSG00000303953.1",11.0797501221961,5.06361246051677,1.31296917196173,3.85661184485477,0.000114969506025194,0.00403995449502925,"CASP1P2"
"ENSG00000196167.11",1234.79969800457,2.85781647629368,0.472112279622166,6.05325597245809,1.41947038115903e-09,5.17002656604368e-07,"COLCA1"
"ENSG00000109846.10",929.286701531929,-1.48899521913588,0.39665087470845,-3.75391890974735,0.000174091203647503,0.00542757711806466,"CRYAB"
"ENSG00000137726.18",136.075117423142,-1.32455910988416,0.410084839442795,-3.22996361358766,0.0012380597347503,0.0217689798264983,"FXYD6"
"ENSG00000137648.21",145.839360365613,4.35994089324616,0.733468227738763,5.94428051326447,2.77673746593599e-09,9.36985557255399e-07,"TMPRSS4"
"ENSG00000177098.9",1118.04044109064,-1.85567985233901,0.534725849261939,-3.47033878182686,0.000519802285007657,0.0116608217409386,"SCN4B"
"ENSG00000149573.10",2536.00153080253,1.37060856242342,0.347755412167371,3.94130044987988,8.1041039533705e-05,0.0030941226175381,"MPZL2"
"ENSG00000280032.1",87.9920685510692,3.51266230446126,0.705403038002232,4.97965292920973,6.36984019860969e-07,8.70014007126773e-05,NA
"ENSG00000287238.3",142.503157847277,2.0152559339615,0.616160087590368,3.27066938373534,0.0010729326640651,0.0196171417606675,NA
"ENSG00000076706.18",1921.19988675579,-1.49528249889435,0.405487744742963,-3.68761452912024,0.000226366217912746,0.00650087513920634,"MCAM"
"ENSG00000137709.10",113.745169678622,1.83405004041177,0.420329242755552,4.36336531902536,1.280768016393e-05,0.000820677958345813,"POU2F3"
"ENSG00000149403.14",88.1253165945442,-2.54870903378357,0.746291961822094,-3.41516345367144,0.000637437472643841,0.0136222953912202,"GRIK4"
"ENSG00000137642.14",1095.70691300143,1.14536602522494,0.322499381314771,3.55152937210451,0.000382999242006461,0.00953177940030397,"SORL1"
"ENSG00000149564.13",2831.98242590559,-1.10284360059593,0.359026671786509,-3.07175953003215,0.00212801082575275,0.0314824864008528,"ESAM"
"ENSG00000154133.16",1877.85178068665,-1.49304978794651,0.455524269433357,-3.2776514625747,0.00104674555859137,0.0192765839385534,"ROBO4"
"ENSG00000134909.19",979.294931309395,1.0321066703885,0.255680887034881,4.03669856733444,5.42086458912529e-05,0.00230247053556843,"ARHGAP32"
"ENSG00000080854.16",728.701643286694,1.99268031069983,0.54205914815752,3.67613076446182,0.000236798177121424,0.00672930471153601,"IGSF9B"
"ENSG00000151498.13",1247.92056653055,1.72215831855943,0.411561427147772,4.18445025447217,2.85857034014239e-05,0.00146145830334792,"ACAD8"
"ENSG00000294256.1",11.9825577573584,4.16600607341493,1.23193478244403,3.38167744979974,0.000720446843048175,0.0148550528396239,NA
"ENSG00000166105.17",270.618689970096,8.42850428003349,1.43495789521577,5.87369448827357,4.26188490307117e-09,1.35990324847472e-06,"GLB1L3"
"ENSG00000149328.17",292.378844936725,1.92572350384541,0.517569263754118,3.72070684777036,0.000198665945316655,0.00590581837261512,"GLB1L2"
"ENSG00000255545.9",96.5869714302027,2.34503393777111,0.53348375065471,4.39569890346838,1.10416902209079e-05,0.000734925795468285,"B3GAT1-DT"
"ENSG00000304309.1",431.62934119494,1.81286054246365,0.613335564379379,2.95574013272497,0.00311919778663959,0.0407166605337582,NA
"ENSG00000010379.17",33.8157977775536,-1.65165112325297,0.490825655330986,-3.36504643820867,0.000765307773056326,0.0154584085920338,"SLC6A13"
"ENSG00000139044.13",1012.69278440156,1.00811503386073,0.322796853733625,3.12306338243506,0.00178979200011617,0.0282452319358085,"B4GALNT3"
"ENSG00000151067.23",413.700975689694,-1.29258046785858,0.349551522849703,-3.69782530861509,0.000217454450407656,0.00630949136107723,"CACNA1C"
"ENSG00000047617.18",58.7515624713771,-1.77257936550156,0.618370100880912,-2.86653472245245,0.00414992632360327,0.0489963071811696,"ANO2"
"ENSG00000275367.1",30.840995024771,-1.96523620692942,0.550866479493161,-3.56753638147957,0.000360353358871694,0.00917730493762273,NA
"ENSG00000175899.16",62163.9962497885,-2.20976754886003,0.535188625537337,-4.12895088463696,3.64422231588113e-05,0.00173486151992134,"A2M"
"ENSG00000284634.2",78.3681990511377,1.12902051884216,0.379537303928322,2.97472872141016,0.00293247752047644,0.0390985643142663,"LOC374443"
"ENSG00000150048.11",341.371782585677,-1.64244597810925,0.444058488620882,-3.6987154174447,0.00021669339494117,0.00630949136107723,"CLEC1A"
"ENSG00000121380.13",27.7744441982502,1.91482053670221,0.643010064265527,2.97790134729757,0.00290229384500485,0.0388995529015662,"BCL2L14"
"ENSG00000111291.9",89.641531813426,-1.4964028644092,0.446886056383413,-3.34851097507803,0.000812470628074748,0.0161550702182003,"GPRC5D"
"ENSG00000121316.12",899.060573972389,-1.29180491313011,0.338075442686633,-3.82105515521724,0.000132881927156664,0.00447953105358929,"PLBD1"
"ENSG00000070019.6",9.41669819937304,2.66833945098036,0.890428748652485,2.99669058868376,0.00272927572650202,0.0374109682319685,"GUCY2C"
"ENSG00000134533.7",480.703193853653,-1.47232390142203,0.352551710897754,-4.17619275672449,2.96428658606097e-05,0.00150817117524955,"RERG"
"ENSG00000256615.2",17.6191673470798,1.79987742803322,0.606191947944916,2.96915429862617,0.00298620607884817,0.0396536369706309,NA
"ENSG00000121361.6",298.397371781327,-1.80023136865628,0.387551657246938,-4.64513913176023,3.39847340896522e-06,0.000303429458529634,"KCNJ8"
"ENSG00000123104.12",790.054377619257,1.10123495095431,0.327601641652461,3.36150620430212,0.000775186150826292,0.0156441701115744,"ITPR2"
"ENSG00000247903.1",56.8721824860575,2.05366205678747,0.472498322062389,4.34639015822008,1.38396306605173e-05,0.000872429025099531,NA
"ENSG00000256377.7",11.936990192355,-2.58124587770213,0.892215605104402,-2.89307412124908,0.00381491257545329,0.0464453394775,NA
"ENSG00000225342.3",548.070855253521,1.41167603288805,0.461377198288086,3.05970047528572,0.0022155844972624,0.0323196451838417,"LINC01779"
"ENSG00000188906.18",6564.26558327168,1.25784025685108,0.272073093891455,4.62317033581022,3.77919140888315e-06,0.000324492670671297,"LRRK2"
"ENSG00000289310.1",15.8854022937874,2.96343063986579,0.887041535920607,3.34080256657906,0.000835366037648348,0.0165386618635712,NA
"ENSG00000139174.13",152.019657011429,-1.20117287912142,0.344052519171172,-3.49124860941306,0.000480768665617482,0.0110317178012588,"PRICKLE1"
"ENSG00000276691.1",10.6056270684091,3.6023945148759,1.14247729929372,3.15314318901819,0.00161522556306847,0.0263605730940037,NA
"ENSG00000269514.4",54.822551894307,2.25377542405241,0.666651508450857,3.38074000505851,0.000722909105476401,0.0148770155464229,NA
"ENSG00000167552.17",4118.13135639552,-1.3665985516268,0.386436296969814,-3.53641353657199,0.000405599245160638,0.00992204720624307,"TUBA1A"
"ENSG00000167588.14",648.766834283088,-1.58518555105768,0.328023785992132,-4.83253233073685,1.34807210630558e-06,0.000157820727302489,"GPD1"
"ENSG00000185432.13",2405.9505803026,-1.10419642556796,0.276388462919645,-3.99508870198025,6.46700359152907e-05,0.00262640467984471,"TMT1A"
"ENSG00000139629.17",214.767458747814,-1.05438986692235,0.367156417638664,-2.87177294544806,0.00408176122719003,0.0485034143547915,"GALNT6"
"ENSG00000139567.15",2940.19290107735,-1.51697874227618,0.523202310819878,-2.89941139575439,0.00373863995610074,0.0459736508213759,"ACVRL1"
"ENSG00000257671.1",492.543806233074,1.37285402570323,0.465185172465358,2.95119902130041,0.00316542881028901,0.0409435904627349,"KRT7-AS"
"ENSG00000170477.13",948.252181171517,-4.30161245131129,0.745524130733288,-5.76991712807508,7.93105258279931e-09,2.21934064103552e-06,"KRT4"
"ENSG00000170439.8",84.7585068084959,2.56936101573009,0.718447354381895,3.57626901965642,0.000348532988359436,0.00896573761311168,"TMT1B"
"ENSG00000123384.14",7592.22519030988,-1.55685561121511,0.267082833024196,-5.82911149169242,5.57232663317461e-09,1.68240272269506e-06,"LRP1"
"ENSG00000185633.12",407.075008616588,-1.69805593486315,0.395750285387027,-4.29072573681791,1.78090151554793e-05,0.00103193348928694,"COXFA4L2"
"ENSG00000111012.12",51.6094569469167,1.81093725471458,0.482906378547694,3.75007938425009,0.000176778597645709,0.00548555054430216,"CYP27B1"
"ENSG00000118596.13",147.245509014977,1.5883923822922,0.387330368467972,4.10087230850203,4.11595645849723e-05,0.0018701928098352,"SLC16A7"
"ENSG00000257354.2",199.362010770419,1.02906761166468,0.349616102776562,2.94342166591323,0.00324605959524724,0.0416112198170632,"MIRLET7IHG"
"ENSG00000275180.3",32.7214911140537,2.17069262536913,0.699388433602234,3.10370106378351,0.00191116326103517,0.0294079007325346,NA
"ENSG00000177990.13",117.37012605441,-2.04080563129069,0.410236589884937,-4.97470406494723,6.53473929824947e-07,8.87255194897232e-05,"DPY19L2"
"ENSG00000111605.19",1628.17245265195,1.004288803455,0.275356671260739,3.64722887902732,0.000265083781644661,0.00734451273234528,"CPSF6"
"ENSG00000274979.1",16.3848438074816,7.50488334449552,1.43642094926351,5.22471031095967,1.74427973094205e-07,3.05528570276307e-05,NA
"ENSG00000135643.5",344.911232915442,-1.79588908591632,0.593674634791551,-3.02503927348503,0.0024860084381966,0.0352340640042367,"KCNMB4"
"ENSG00000257894.3",207.263334912143,-1.83721303424626,0.339264351808795,-5.41528464293733,6.11912819832597e-08,1.17991189612427e-05,NA
"ENSG00000139304.16",182.518412181906,-1.86440151411692,0.620400492988692,-3.00515801516441,0.00265442909309397,0.0367361459409735,"PTPRQ"
"ENSG00000281333.3",41.7614893954224,1.63471463962007,0.51975043804503,3.14519146105739,0.00165978167144993,0.0268206691782324,"LOC105369885"
"ENSG00000011465.19",17979.6226003636,-1.93417284147174,0.556865366806339,-3.47332220095559,0.000514057832851148,0.0115642853260808,"DCN"
"ENSG00000245904.7",36.9022099116649,1.76662500639574,0.51057878140203,3.46004391632699,0.000540087296597061,0.0120085689028257,NA
"ENSG00000205056.9",12.3747589172863,5.1307504603074,1.48864265535823,3.44659642919658,0.000567695926328104,0.0124739154311725,NA
"ENSG00000136014.13",333.878350983185,1.85598362348958,0.399007486508161,4.65150075185773,3.29528073208675e-06,0.000300053617771677,"USP44"
"ENSG00000293270.2",44.6963410807667,2.19016901033146,0.683145910140955,3.20600471702971,0.00134591782089398,0.0231336556690886,"PGAM1P5"
"ENSG00000258343.3",19.3409401301184,5.30977389150023,1.51580062966648,3.5029500500132,0.000460135740763694,0.0107627672859977,"SNRPF-DT"
"ENSG00000084110.12",122.248581101219,1.78168330056376,0.571416208320074,3.11801323557445,0.00182074626741519,0.0285569677731436,"HAL"
"ENSG00000290576.2",292.620119208741,1.59549918097313,0.503640575496654,3.16793216948369,0.00153527336188986,0.0254724385841827,"GOLGA2P5"
"ENSG00000166153.18",28.070790724109,2.79863719288806,0.742366414939587,3.76988659045926,0.000163321745111135,0.00513367227852068,"DEPDC4"
"ENSG00000179520.12",54.2935106769764,5.73142335868948,1.26184259738619,4.54210641688723,5.56949124903854e-06,0.000431748466893373,"SLC17A8"
"ENSG00000120820.14",269.981968161151,-1.26490942148074,0.371040411229775,-3.40908802167485,0.00065180445046764,0.0138440585943119,"GLT8D2"
"ENSG00000310366.1",13.1528126389042,2.37844640601021,0.832254654860978,2.85783490920518,0.00426542247485136,0.0496967815203676,NA
"ENSG00000174600.15",717.043659716226,-1.62991646389929,0.557735535477412,-2.92238231244153,0.00347364868114378,0.0437946937568819,"CMKLR1"
"ENSG00000174456.16",341.01009074134,1.2694329786323,0.282218846716987,4.49804466781522,6.85812906414651e-06,0.000512594884384058,"C12orf76"
"ENSG00000277595.1",10.0390535227091,2.91611602157173,0.938952347625053,3.10571247726003,0.00189821189828476,0.0293111508869731,NA
"ENSG00000089127.15",562.973110980865,-1.10200171291084,0.380275093327844,-2.89790662666613,0.00375662412831766,0.0460579425143702,"OAS1"
"ENSG00000111331.15",1169.98001640307,-1.24290332152612,0.342114093868475,-3.63300823848534,0.000280136070370883,0.00762515097358276,"OAS3"
"ENSG00000111335.14",1098.86958561797,-1.44652545665111,0.307623315817353,-4.7022620922205,2.57294932226566e-06,0.000250065238643411,"OAS2"
"ENSG00000111344.13",26.3500543754858,2.39666793411866,0.560235936605554,4.27796179702425,1.88612380531546e-05,0.0010739205170414,"RASAL1"
"ENSG00000089225.21",695.115536551507,-1.94462937078194,0.303728625335875,-6.40252254337731,1.52830553616862e-10,7.97011337111936e-08,"TBX5"
"ENSG00000255399.7",313.572872756645,-1.46725124700623,0.456110160500353,-3.21687910963582,0.00129593192137617,0.0225481736864587,"TBX5-AS1"
"ENSG00000135111.16",768.397684681689,-1.66170601779967,0.475154519750214,-3.49719080578929,0.000470185405051011,0.0109199132634621,"TBX3"
"ENSG00000111725.11",2190.15357380719,1.11118528733599,0.36346282423304,3.05721854685071,0.00223401329679399,0.0324646416138283,"PRKAB1"
"ENSG00000122966.19",2186.31291021212,1.94195363119793,0.390934400464583,4.96746673838406,6.7833188422653e-07,9.04942059038485e-05,"CIT"
"ENSG00000135127.13",285.650766212038,2.22591004899654,0.456341732761727,4.87772625029404,1.07315720650849e-06,0.000132147916487708,"BICDL1"
"ENSG00000241388.7",28.4274516291979,3.55224392968258,0.945495316916078,3.75701906305462,0.000171949402604314,0.00537677272796635,"HNF1A-AS1"
"ENSG00000135114.14",268.374912594776,-1.54848497438098,0.394342399328568,-3.92675242889815,8.61005237282753e-05,0.00322820689128922,"OASL"
"ENSG00000182782.8",241.605124620796,-1.36467615551271,0.461461720525579,-2.95729005205118,0.00310356020905273,0.0406706410947595,"HCAR2"
"ENSG00000247373.4",77.559506502271,2.45869476720438,0.590736428854787,4.1620842174417,3.15355995157046e-05,0.00157307797062469,NA
"ENSG00000178882.15",12.2701020955419,-4.52711048414232,1.18404895538331,-3.82341495557231,0.000131616001378565,0.00445350799613183,"RFLNA"
"ENSG00000073060.18",1025.93414296952,-1.39169053355279,0.320885982272511,-4.33702501959372,1.44424190354988e-05,0.000900531921708028,"SCARB1"
"ENSG00000279500.1",10.2887969670789,3.58025857957293,1.01722553615974,3.51963104769198,0.000432147489625404,0.0103616053259608,NA
"ENSG00000295225.1",10.8845255076457,6.91527266104912,1.59295085151637,4.34117138922791,1.41725117462506e-05,0.000888531296528597,NA
"ENSG00000151948.13",70.6723817916208,2.56764577235162,0.66652167842238,3.85230646725415,0.000117010448669903,0.00408118343054707,"GLT1D1"
"ENSG00000111432.5",29.6867664179827,-1.89229683907092,0.639172742360719,-2.96054057637363,0.00307099665349018,0.0404750656007959,"FZD10"
